Status,Model Name,File Path,Old Frameworks,New Frameworks
UPDATED,google/siglip-so400m-patch14-384,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/siglip_models.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,google/siglip-so400m-patch16-256-i18n,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/siglip_models.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,hiieu/halong_embedding,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/vi_vn_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,iampanda/zpoint_large_embedding_zh,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/stella_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,ibm-granite/granite-embedding-107m-multilingual,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/ibm_granite_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers, ONNX, safetensors"
UPDATED,ibm-granite/granite-embedding-125m-english,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/ibm_granite_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,ibm-granite/granite-embedding-278m-multilingual,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/ibm_granite_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers, ONNX, safetensors"
UPDATED,ibm-granite/granite-embedding-30m-english,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/ibm_granite_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,ibm-granite/granite-embedding-english-r2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/ibm_granite_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,ibm-granite/granite-embedding-small-english-r2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/ibm_granite_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,ibm-granite/granite-vision-3.3-2b-embedding,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/granite_vision_embedding_models.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,infgrad/Jasper-Token-Compression-600M,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/jasper_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,infgrad/stella-base-en-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Sentence Transformers"
UPDATED,infly/inf-retriever-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/inf_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,infly/inf-retriever-v1-1.5b,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/inf_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,intfloat/e5-base,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/e5_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,intfloat/e5-base-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/e5_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,intfloat/e5-large,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/e5_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,intfloat/e5-large-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/e5_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,intfloat/e5-mistral-7b-instruct,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/e5_instruct.py,"GritLM, PyTorch, Sentence Transformers","GritLM, PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,intfloat/e5-small,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/e5_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,intfloat/e5-small-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/e5_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,intfloat/mmE5-mllama-11b-instruct,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/mme5_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers, safetensors"
UPDATED,intfloat/multilingual-e5-base,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/e5_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,intfloat/multilingual-e5-large,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/e5_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,intfloat/multilingual-e5-large-instruct,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/e5_instruct.py,"GritLM, PyTorch, Sentence Transformers","GritLM, PyTorch, Sentence Transformers, ONNX, safetensors, Transformers"
UPDATED,intfloat/multilingual-e5-small,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/e5_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,izhx/udever-bloom-1b1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Transformers"
UPDATED,izhx/udever-bloom-3b,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Transformers"
UPDATED,izhx/udever-bloom-560m,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Transformers"
UPDATED,izhx/udever-bloom-7b1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Transformers"
UPDATED,jhu-clsp/FollowIR-7B,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/rerankers_monot5_based.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,jinaai/jina-clip-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/jina_clip.py,PyTorch,"PyTorch, Transformers, ONNX, safetensors"
UPDATED,jinaai/jina-colbert-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/pylate_models.py,"PyLate, ColBERT","PyLate, ColBERT, ONNX, safetensors"
UPDATED,jinaai/jina-embeddings-v2-base-en,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/jina_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,jinaai/jina-embeddings-v2-small-en,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/jina_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,jinaai/jina-embeddings-v3,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/jina_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers, ONNX, safetensors"
UPDATED,jinaai/jina-embeddings-v4,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/jina_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers, safetensors"
UPDATED,jinaai/jina-reranker-v2-base-multilingual,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/rerankers_custom.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers, ONNX, safetensors"
UPDATED,jinaai/jina-reranker-v3,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/jina_models.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,jxm/cde-small-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/cde_models.py,Sentence Transformers,"Sentence Transformers, safetensors, Transformers"
UPDATED,jxm/cde-small-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/cde_models.py,Sentence Transformers,"Sentence Transformers, safetensors, Transformers"
UPDATED,kakaobrain/align-base,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/align_models.py,PyTorch,"PyTorch, Transformers"
UPDATED,keeeeenw/MicroLlama-text-embedding,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,laion/CLIP-ViT-B-32-DataComp.XL-s13B-b90K,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/openclip_models.py,PyTorch,"PyTorch, safetensors"
UPDATED,laion/CLIP-ViT-B-32-laion2B-s34B-b79K,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/openclip_models.py,PyTorch,"PyTorch, safetensors"
UPDATED,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/openclip_models.py,PyTorch,"PyTorch, safetensors"
UPDATED,laion/CLIP-ViT-L-14-laion2B-s32B-b82K,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/openclip_models.py,PyTorch,"PyTorch, safetensors"
UPDATED,laion/CLIP-ViT-bigG-14-laion2B-39B-b160k,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/openclip_models.py,PyTorch,"PyTorch, safetensors"
UPDATED,laion/CLIP-ViT-g-14-laion2B-s34B-b88K,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/openclip_models.py,PyTorch,"PyTorch, safetensors"
UPDATED,lier007/xiaobu-embedding,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,"PyTorch, Sentence Transformers","PyTorch, Sentence Transformers, Transformers"
UPDATED,lier007/xiaobu-embedding-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,"PyTorch, Sentence Transformers","PyTorch, Sentence Transformers, ONNX, safetensors"
UPDATED,lightonai/GTE-ModernColBERT-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/pylate_models.py,"PyLate, ColBERT","PyLate, ColBERT, safetensors, Sentence Transformers"
UPDATED,llamaindex/vdr-2b-multi-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/vdr_models.py,"PyTorch, Sentence Transformers","PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,llmrails/ember-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,"PyTorch, Sentence Transformers","PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,m3hrdadfi/bert-zwnj-wnli-mean-tokens,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/fa_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers"
UPDATED,m3hrdadfi/roberta-zwnj-wnli-mean-tokens,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/fa_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers"
UPDATED,malenia1/ternary-weight-embedding,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, safetensors"
UPDATED,manu/bge-m3-custom-fr,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/bge_models.py,"PyTorch, Sentence Transformers","PyTorch, Sentence Transformers, safetensors"
UPDATED,manu/sentence_croissant_alpha_v0.2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,"PyTorch, Sentence Transformers","PyTorch, Sentence Transformers, safetensors"
UPDATED,manu/sentence_croissant_alpha_v0.3,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,"PyTorch, Sentence Transformers","PyTorch, Sentence Transformers, safetensors"
UPDATED,manu/sentence_croissant_alpha_v0.4,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,"PyTorch, Sentence Transformers","PyTorch, Sentence Transformers, safetensors"
UPDATED,manveertamber/cadet-embed-base-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/cadet_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,meta-llama/Llama-2-7b-chat-hf,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/rerankers_monot5_based.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,meta-llama/Llama-2-7b-hf,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/rerankers_monot5_based.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,microsoft/LLM2CLIP-Openai-B-16,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/llm2clip_models.py,PyTorch,"PyTorch, safetensors"
UPDATED,microsoft/LLM2CLIP-Openai-L-14-224,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/llm2clip_models.py,PyTorch,"PyTorch, safetensors"
UPDATED,microsoft/LLM2CLIP-Openai-L-14-336,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/llm2clip_models.py,PyTorch,"PyTorch, safetensors"
UPDATED,minishlab/M2V_base_glove,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/model2vec_models.py,"NumPy, Sentence Transformers","NumPy, Sentence Transformers, safetensors"
UPDATED,minishlab/M2V_base_glove_subword,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/model2vec_models.py,"NumPy, Sentence Transformers","NumPy, Sentence Transformers, ONNX, safetensors"
UPDATED,minishlab/M2V_base_output,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/model2vec_models.py,"NumPy, Sentence Transformers","NumPy, Sentence Transformers, ONNX, safetensors"
UPDATED,minishlab/M2V_multilingual_output,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/model2vec_models.py,"NumPy, Sentence Transformers","NumPy, Sentence Transformers, ONNX, safetensors"
UPDATED,minishlab/potion-base-2M,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/model2vec_models.py,"NumPy, Sentence Transformers","NumPy, Sentence Transformers, ONNX, safetensors"
UPDATED,minishlab/potion-base-4M,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/model2vec_models.py,"NumPy, Sentence Transformers","NumPy, Sentence Transformers, ONNX, safetensors"
UPDATED,minishlab/potion-base-8M,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/model2vec_models.py,"NumPy, Sentence Transformers","NumPy, Sentence Transformers, ONNX, safetensors"
UPDATED,minishlab/potion-multilingual-128M,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/model2vec_models.py,NumPy,"NumPy, ONNX, safetensors, Sentence Transformers"
UPDATED,mistralai/Mistral-7B-Instruct-v0.2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/rerankers_monot5_based.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,mixedbread-ai/mxbai-embed-2d-large-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/mxbai_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,mixedbread-ai/mxbai-embed-large-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/mxbai_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, GGUF, Transformers"
UPDATED,mixedbread-ai/mxbai-embed-xsmall-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/mxbai_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, GGUF"
UPDATED,moka-ai/m3e-base,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/moka_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,myrkur/sentence-transformer-parsbert-fa,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/fa_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,nomic-ai/colnomic-embed-multimodal-3b,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/colqwen_models.py,ColPali,"ColPali, safetensors"
UPDATED,nomic-ai/colnomic-embed-multimodal-7b,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/colqwen_models.py,ColPali,"ColPali, safetensors"
UPDATED,nomic-ai/modernbert-embed-base,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nomic_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,nomic-ai/nomic-embed-text-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nomic_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,nomic-ai/nomic-embed-text-v1-ablated,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nomic_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX"
UPDATED,nomic-ai/nomic-embed-text-v1-unsupervised,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nomic_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, Transformers"
UPDATED,nomic-ai/nomic-embed-text-v1.5,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nomic_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,nomic-ai/nomic-embed-text-v2-moe,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nomic_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,nomic-ai/nomic-embed-vision-v1.5,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nomic_models_vision.py,PyTorch,"PyTorch, Transformers, ONNX, safetensors"
UPDATED,nvidia/NV-Embed-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nvidia_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,nvidia/NV-Embed-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nvidia_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers, safetensors"
UPDATED,nvidia/llama-embed-nemotron-8b,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nvidia_models.py,PyTorch,"PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,nvidia/llama-nemoretriever-colembed-1b-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nvidia_llama_nemoretriever_colemb.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,nvidia/llama-nemoretriever-colembed-3b-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nvidia_llama_nemoretriever_colemb.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,nyu-visionx/moco-v3-vit-b,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/moco_models.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,nyu-visionx/moco-v3-vit-l,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/moco_models.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,omarelshehy/arabic-english-sts-matryoshka,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,"PyTorch, Sentence Transformers","PyTorch, Sentence Transformers, safetensors"
UPDATED,openai/clip-vit-base-patch16,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/clip_models.py,PyTorch,"PyTorch, Transformers"
UPDATED,openai/clip-vit-base-patch32,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/clip_models.py,PyTorch,"PyTorch, Transformers"
UPDATED,openai/clip-vit-large-patch14,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/clip_models.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,openbmb/MiniCPM-Embedding,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,"PyTorch, Sentence Transformers","PyTorch, Sentence Transformers, Transformers, safetensors"
UPDATED,opensearch-project/opensearch-neural-sparse-encoding-doc-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/opensearch_neural_sparse_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,opensearch-project/opensearch-neural-sparse-encoding-doc-v2-distill,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/opensearch_neural_sparse_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,opensearch-project/opensearch-neural-sparse-encoding-doc-v2-mini,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/opensearch_neural_sparse_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,opensearch-project/opensearch-neural-sparse-encoding-doc-v3-distill,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/opensearch_neural_sparse_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,opensearch-project/opensearch-neural-sparse-encoding-doc-v3-gte,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/opensearch_neural_sparse_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,panalexeu/xlm-roberta-ua-distilled,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/ua_sentence_models.py,Sentence Transformers,"Sentence Transformers, safetensors"
UPDATED,prdev/mini-gte,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/qtack_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,rasgaard/m2v-dfm-large,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/rasgaard_models.py,"NumPy, Sentence Transformers","NumPy, Sentence Transformers, safetensors"
UPDATED,richinfoai/ritrieve_zh_v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/richinfoai_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,royokong/e5-v,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/e5_v.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,samaya-ai/RepLLaMA-reproduced,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/repllama_models.py,"PyTorch, Tevatron","PyTorch, Tevatron, safetensors"
UPDATED,samaya-ai/promptriever-llama2-7b-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/promptriever_models.py,"PyTorch, Tevatron","PyTorch, Tevatron, safetensors"
UPDATED,samaya-ai/promptriever-llama3.1-8b-instruct-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/promptriever_models.py,"PyTorch, Tevatron","PyTorch, Tevatron, safetensors"
UPDATED,samaya-ai/promptriever-llama3.1-8b-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/promptriever_models.py,"PyTorch, Tevatron","PyTorch, Tevatron, safetensors"
UPDATED,samaya-ai/promptriever-mistral-v0.1-7b-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/promptriever_models.py,"PyTorch, Tevatron","PyTorch, Tevatron, safetensors"
UPDATED,sbintuitions/sarashina-embedding-v1-1b,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sarashina_embedding_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,sbintuitions/sarashina-embedding-v2-1b,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sarashina_embedding_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,sbunlp/fabert,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/fa_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers, safetensors"
UPDATED,sdadas/mmlw-e5-base,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,sdadas/mmlw-e5-large,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,sdadas/mmlw-e5-small,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,sdadas/mmlw-roberta-base,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,sdadas/mmlw-roberta-large,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,sensenova/piccolo-base-zh,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/piccolo_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers"
UPDATED,sentence-transformers/LaBSE,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,sentence-transformers/all-MiniLM-L12-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,sentence-transformers/all-MiniLM-L6-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
